feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
X40218082.AAR82964_1.1.1.nirB.nirB..1.NICKEL.NICKEL.nickel.sensing_transcriptional_repressor_NirB,NEC_status,Control,-0.484042651695936,0.249248353775849,1814,205,0.0544954845730576,0.191068019204723
X37222597.AAQ90017_1.1.1.ymoA.ymoA..1...expression_modulating_protein_YmoA,NEC_status,Control,-0.352684958840254,0.184552355059182,1814,102,0.0585120163145697,0.200448202764367
gb.CAC41008_1.ARO_3004041.Kpne_acrA__Klebsiella_pneumoniae_,NEC_status,Control,-0.423956818944721,0.227204941236907,1814,306,0.064375030087689,0.213262129405616
gb.AIA35096_1.ARO_3005059.LptD__Klebsiella_pneumoniae,NEC_status,Control,-0.749555858734595,0.405799108576662,1814,409,0.0670959854459354,0.219360628248939
X488223297.WP_002294505_1.1.1.ant.6..Ia.ant.6..Ia.nucleotidyltransferase.2.STREPTOMYCIN.AMINOGLYCOSIDE.aminoglycoside_nucleotidyltransferase_ANT.6..Ia,NEC_status,Control,-0.490993827901973,0.266755171161558,1814,162,0.0679908623282058,0.221148071778955
X51949833.AAU14850_1.1.1.cpb2.cpb2..1...beta.2_toxin_CPB2,NEC_status,Control,-0.416210290120046,0.22683653039133,1814,211,0.0687566231071219,0.222540881865576
X0.WP_004141771_1.1.1.ompK35.ompK35.mutation.2...outer_membrane_porin_OmpK35,NEC_status,Control,-0.568969890760183,0.310110146608347,1814,368,0.0689108467621402,0.222903090968089
X4106633.CAA21388_1.1.1.ybtP.ybtP..1...yersiniabactin_ABC_transporter_ATP.binding_permease_protein_YbtP,NEC_status,Control,-0.519807515706057,0.283414427962764,1814,253,0.0690958127823368,0.22327355182359
DLFM10_00831.F7_CIP_8.gene.2...320.1108.complete,NEC_status,Control,-0.471849670359635,0.258818238262018,1814,366,0.0706471201205523,0.226249240624708
DLFM06_01881.1.A5_TET_8.gene.4...2558.2899.complete,NEC_status,Control,-0.83980348909521,0.460902238629454,1814,617,0.0708519605531126,0.226670355771429
X490252783.WP_004150807_1.1.1.phoP.phoP.mutation.2...two.component_system_response_regulator_PhoP,NEC_status,Control,-0.783381859930763,0.429995507355947,1814,583,0.0708731822131636,0.226707399593699
X151859.AAA21096_1.1.1.arsC_gluta.arsC_gluta..1.ARSENATE.ARSENIC.glutaredoxin.dependent_arsenate_reductase,NEC_status,Control,-0.938311838840762,0.515806048456883,1814,440,0.0713218588713654,0.227554379688516
X490288705.WP_004184324_1.1.1.crrB.crrB.mutation.2...HAMP_domain.containing_histidine_kinase_CrrB,NEC_status,Control,-0.552838334911907,0.304052994572371,1814,308,0.0713777397798486,0.22757073922241
X0.WP_004140292_1.1.1.lapB.lapB.mutation.2...lipopolysaccharide_assembly_protein_LapB,NEC_status,Control,-0.654772072708833,0.363929449349525,1814,433,0.0743895052990289,0.233105355229276
DLFM04_03625.AmoxConc.TwinA.Time1_CHL_1.gene.3...2347.2676.complete,NEC_status,Control,-0.934457876122689,0.523121662497678,1814,643,0.0765444595125002,0.23721371092983
DLFM10_00564.F3_FOX_31.gene.3...459.1349.complete,NEC_status,Control,-0.460774924424786,0.258009265239109,1814,270,0.0765488675438993,0.23721371092983
DLFM06_01506.1.F2_AMC_6.gene.7...3918.4607.complete,NEC_status,Control,-0.43362127044114,0.242992838043629,1814,319,0.0767324061308334,0.237544372316662
DLFM10_03719.F19_TET_34.gene.5...4960.5445.complete,NEC_status,Control,-0.422835816772283,0.23791770334085,1814,339,0.0779465506741621,0.239900687642391
X504719719.WP_014906821_1.1.1.arnC.arnC.mutation.2...undecaprenyl.phosphate_4.deoxy.4.formamido.L.arabinose_transferase_ArnC,NEC_status,Control,-0.59670449600067,0.336761123337154,1814,549,0.0788417246109587,0.24145470722004
DLFM10_00815.F18_FEP_31.gene.2...545.1312.complete,NEC_status,Control,-0.777565129799178,0.4395271381547,1814,871,0.0795636735654977,0.242906314660228
DLFM07_00347.0607.0607a_TET_15.gene.2...742.1083.complete,NEC_status,Control,-0.348899285093128,0.197449598405849,1814,393,0.0796536559331055,0.243054783211323
X447165322.WP_001242578_1.1.1.bleO.bleO.sequestration.2.BLEOMYCIN.BLEOMYCIN.bleomycin_binding_protein,NEC_status,Control,0.644795037088443,0.364973076128161,1814,381,0.0798589003585726,0.243586222928179
Metabolism,NEC_status,Control,-0.217556855008071,0.101431670628937,1825,1822,0.0340847230615472,0.115482855407829
Transcription_translation,NEC_status,Control,-1.46601340626754,0.688828328347684,1825,1427,0.035606846728989,0.119228086956918
Metal_acquisition,NEC_status,Control,-1.32498771450897,0.699014133192351,1825,1497,0.0606603228637009,0.168423647148786
Stress_response,NEC_status,Control,-0.966721054234368,0.564398410154537,1825,1617,0.0896020764628451,0.22170069099343
PWY.4981..L.proline.biosynthesis.II..from.arginine.,NEC_status,Control,0.555549590780216,0.202097767676374,1825,1808,0.00692338077804018,0.0353706430211
PWY0.1338..polymyxin.resistance,NEC_status,Control,-1.65224363357095,0.625348910270989,1825,1057,0.00941181104411968,0.0447470727058763
PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP,NEC_status,Control,-1.55865051185849,0.59826303947187,1825,991,0.0103873146510078,0.0483234758652913
GLUDEG.I.PWY..GABA.shunt,NEC_status,Control,-1.58162894638752,0.612547064283584,1825,559,0.0109825970812527,0.0502534051962561
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis,NEC_status,Control,-1.54543706440981,0.598635897946368,1825,1044,0.0110587899128198,0.0505073091540726
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.,NEC_status,Control,-1.04320907648636,0.411943320428555,1825,671,0.0125799642902783,0.055498186980825
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis,NEC_status,Control,-0.98157284260585,0.389008918562974,1825,1211,0.0131003166627577,0.0571269665191834
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis,NEC_status,Control,-1.36589609113869,0.550703702517418,1825,826,0.0145570487918707,0.062150229001232
PWY.7345..superpathway.of.anaerobic.sucrose.degradation,NEC_status,Control,-0.975295806436089,0.398046000555608,1825,607,0.0156609727240539,0.065670257825563
PWY.3801..sucrose.degradation.II..sucrose.synthase.,NEC_status,Control,-0.96773207461971,0.395124388780329,1825,607,0.0157030935961054,0.0657967742686333
PWY.7013..L.1.2.propanediol.degradation,NEC_status,Control,-1.59727189537439,0.654692079070092,1825,967,0.016210589548391,0.067236630826091
P221.PWY..octane.oxidation,NEC_status,Control,-1.31805519148674,0.540352423341917,1825,1363,0.016340492495291,0.0676294855863541
PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast.,NEC_status,Control,-1.45413073069764,0.597593371057633,1825,1104,0.0164936586841827,0.0679975503662893
FERMENTATION.PWY..mixed.acid.fermentation,NEC_status,Control,-1.13340546227204,0.475486888831852,1825,1342,0.0189031781394795,0.0756127125579178
PPGPPMET.PWY..ppGpp.biosynthesis,NEC_status,Control,-1.18804407274745,0.502265161576152,1825,1367,0.0198022630150698,0.0782683517541872
P441.PWY..superpathway.of.N.acetylneuraminate.degradation,NEC_status,Control,-0.989288571989142,0.42136310807618,1825,1292,0.0207152738501999,0.0810006429393879
PWY0.781..aspartate.superpathway,NEC_status,Control,-1.13846812973509,0.491594847908567,1825,1332,0.0225174944809022,0.0861294163894508
PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast.,NEC_status,Control,-1.08871415822218,0.476254141450157,1825,1414,0.0242358345869323,0.0912855671156356
PWY66.389..phytol.degradation,NEC_status,Control,-1.32320824669072,0.586169793027466,1825,1554,0.0259920979709674,0.0960469411865976
PWY.5913..TCA.cycle.VI..obligate.autotrophs.,NEC_status,Control,-1.05558477511663,0.47981576765708,1825,1516,0.0300567706992111,0.10668951327392
PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.,NEC_status,Control,-1.16128514148299,0.532919812232659,1825,1407,0.0315905382186111,0.110804124961247
PWY.7664..oleate.biosynthesis.IV..anaerobic.,NEC_status,Control,-1.22488400931814,0.563930592588467,1825,1491,0.032032870160187,0.112034624594567
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.,NEC_status,Control,-1.23045493805855,0.570873565669474,1825,1491,0.033341602030613,0.115372734029893
ORNDEG.PWY..superpathway.of.ornithine.degradation,NEC_status,Control,-1.03001653447191,0.478654759739295,1825,864,0.0333959685358936,0.11547080646309
FASYN.ELONG.PWY..fatty.acid.elongation....saturated,NEC_status,Control,-1.08176127512061,0.512553866484261,1825,1535,0.0370957781718795,0.124810591657728
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.,NEC_status,Control,-1.09118966965514,0.520105330746588,1825,1460,0.0383538063746401,0.127783622214589
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis,NEC_status,Control,-1.17234694297004,0.559263519891657,1825,1232,0.0384606213628191,0.128091407008316
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation,NEC_status,Control,-1.1116060814861,0.53143973506296,1825,803,0.0385372917780148,0.12827100454024
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation,NEC_status,Control,-1.1116060814861,0.53143973506296,1825,803,0.0385372917780148,0.12827100454024
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.,NEC_status,Control,-1.1743777845803,0.561513414338229,1825,1497,0.0388524540489822,0.129057337537214
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.,NEC_status,Control,-1.24615806657582,0.597069681011373,1825,1506,0.039233971903922,0.129909084662668
PWY.5845..superpathway.of.menaquinol.9.biosynthesis,NEC_status,Control,-1.10823416151784,0.534710650774931,1825,1232,0.0406615821999586,0.133074269018046
GLUCARDEG.PWY..D.glucarate.degradation.I,NEC_status,Control,-1.57420199567788,0.763518216483639,1825,1216,0.0415560027589869,0.135154102431098
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I,NEC_status,Control,-1.20807125418041,0.58573062241569,1825,1302,0.0416668187833676,0.135477030308206
P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I,NEC_status,Control,-0.973586986460735,0.472381052031038,1825,1388,0.0417856996164733,0.135627760935108
P562.PWY..myo.inositol.degradation.I,NEC_status,Control,-0.92611284039828,0.450766061769475,1825,527,0.0420725775395095,0.136359405801902
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation,NEC_status,Control,-1.20637870409936,0.588719747253884,1825,1312,0.0428446092440757,0.138090208958213
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.,NEC_status,Control,-1.05521253911044,0.516419677026175,1825,1466,0.0435481784771471,0.13999150002036
PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.,NEC_status,Control,-1.09448056782779,0.539791291321446,1825,604,0.0447346647965021,0.142694254278993
PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate,NEC_status,Control,-1.09448056782779,0.539791291321446,1825,604,0.0447346647965021,0.142694254278993
ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis,NEC_status,Control,-0.818673380696699,0.403450785494104,1825,1603,0.0451846996403739,0.143768026033947
PWY0.1479..tRNA.processing,NEC_status,Control,-1.12340931253472,0.554680123277722,1825,1337,0.0453070014913475,0.144028060624832
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase.,NEC_status,Control,-1.07255198053242,0.529576995104284,1825,1301,0.0453390084634189,0.144078195561103
PWY.5723..Rubisco.shunt,NEC_status,Control,-1.16649219955933,0.577149736060355,1825,1281,0.045851796191872,0.14529149773493
PWY0.1061..superpathway.of.L.alanine.biosynthesis,NEC_status,Control,-1.00363096311166,0.499322885746421,1825,1397,0.0468814636885431,0.147500836295739
CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate,NEC_status,Control,-1.09579112417896,0.54827575229181,1825,608,0.047827608468772,0.149831025812487
ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis,NEC_status,Control,-1.04063723776982,0.521952343698787,1825,1300,0.0488206035037696,0.151977856823309
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation,NEC_status,Control,-1.09039683336205,0.548055113519289,1825,1406,0.0492094546415273,0.152820542603294
PWY.5863..superpathway.of.phylloquinol.biosynthesis,NEC_status,Control,-0.870580166612086,0.442721095584169,1825,1409,0.0517879448189801,0.158991946833984
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.,NEC_status,Control,-1.03030738524938,0.525286453370199,1825,1361,0.0524299965043917,0.160325220186069
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol,NEC_status,Control,-1.29162425393849,0.661062990769379,1825,858,0.0530659202433089,0.161629513090024
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.,NEC_status,Control,-1.14190300228366,0.58888120378887,1825,772,0.0547348054359767,0.165209749468999
PWY.6630..superpathway.of.L.tyrosine.biosynthesis,NEC_status,Control,-0.858604936054988,0.443632224877362,1825,991,0.0553804613357891,0.16647906974722
GALACTARDEG.PWY..D.galactarate.degradation.I,NEC_status,Control,-1.5533569550349,0.802551403103891,1825,1220,0.0554902023408847,0.166611235744412
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation,NEC_status,Control,-1.5533569550349,0.802551403103891,1825,1220,0.0554902023408847,0.166611235744412
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type,NEC_status,Control,-1.03964109996345,0.546039500938746,1825,1251,0.0595613091534572,0.174380421454233
FAO.PWY..fatty.acid..beta..oxidation.I,NEC_status,Control,-0.99721460702476,0.526704850547831,1825,1362,0.0610163110498801,0.177353011548194
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff,NEC_status,Control,-0.85203349266764,0.453453612898228,1825,1373,0.0631199478128007,0.181889559272958
HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.,NEC_status,Control,-0.842602583245022,0.449405411678953,1825,1417,0.0637314949532024,0.183026953467546
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis,NEC_status,Control,-0.96825775522454,0.519180738852554,1825,1207,0.0648318341581849,0.185220609504524
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.,NEC_status,Control,-1.04034914752232,0.559122196380717,1825,1530,0.0655853731274725,0.18685906987057
AST.PWY..L.arginine.degradation.II..AST.pathway.,NEC_status,Control,-1.14099300783304,0.614540252283978,1825,1262,0.0661079083219544,0.18769527385987
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type,NEC_status,Control,-0.978147865575548,0.528342550653633,1825,1468,0.066994422384176,0.189418006082349
PWY.5675..nitrate.reduction.V..assimilatory.,NEC_status,Control,-1.05575463078869,0.57138944445289,1825,1320,0.0673928342795838,0.190278081895331
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I,NEC_status,Control,-0.947983496942346,0.516218461779854,1825,1339,0.0690719073462476,0.193518554356783
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage,NEC_status,Control,-0.839044798390139,0.459374990912816,1825,503,0.070099584648643,0.195382959477676
GALACTUROCAT.PWY..D.galacturonate.degradation.I,NEC_status,Control,-1.04652409057866,0.572839435216016,1825,1200,0.0704853509764227,0.196077430898049
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I,NEC_status,Control,-0.988680718459956,0.543337194355983,1825,1339,0.0715917344671657,0.198068605350469
PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis.I,NEC_status,Control,-1.05740842819542,0.581435932618841,1825,1346,0.0717960674643435,0.198324763479715
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I,NEC_status,Control,-1.01647658550681,0.56258995344956,1825,1227,0.073675672016553,0.201758343920658
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate,NEC_status,Control,0.122749927953806,0.0680723970411265,1825,1824,0.0741288317139566,0.20245416745512
PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV,NEC_status,Control,-1.03187585014912,0.577173440726117,1825,1270,0.0764343478159794,0.206949932118688
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis,NEC_status,Control,-0.954203063834717,0.534143964750824,1825,1276,0.0769098300222198,0.207603903153514
PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I,NEC_status,Control,-0.958426498406722,0.537761358275771,1825,1227,0.0776202049095796,0.208861154934483
PWY.5896..superpathway.of.menaquinol.10.biosynthesis,NEC_status,Control,-0.958426498406722,0.537761358275771,1825,1227,0.0776202049095796,0.208861154934483
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic.,NEC_status,Control,-1.00832700252064,0.573054508551285,1825,1279,0.0813589213129585,0.215838286317248
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic.,NEC_status,Control,-1.00832700252064,0.573054508551285,1825,1279,0.0813589213129585,0.215838286317248
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic.,NEC_status,Control,-1.00832700252064,0.573054508551285,1825,1279,0.0813589213129585,0.215838286317248
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic.,NEC_status,Control,-1.00832700252064,0.573054508551285,1825,1279,0.0813589213129585,0.215838286317248
PWY.6185..4.methylcatechol.degradation..ortho.cleavage.,NEC_status,Control,-0.913443374696902,0.521786057166094,1825,642,0.0824934539688862,0.218033331502575
PWY.6182..superpathway.of.salicylate.degradation,NEC_status,Control,-0.817090161813966,0.471237825840055,1825,507,0.0853784298752593,0.223486619990665
GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation,NEC_status,Control,-0.838777856561441,0.48464248631975,1825,1450,0.0862492229365661,0.224945071076881
TCA..TCA.cycle.I..prokaryotic.,NEC_status,Control,-0.813501312520762,0.47390457742482,1825,1516,0.0889584353056718,0.229415040657522
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis,NEC_status,Control,-0.969144010690708,0.565150536220905,1825,1363,0.0893765452919023,0.230158581961031
NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II,NEC_status,Control,-0.934394630446108,0.546377610758548,1825,1299,0.0899056010937826,0.230891918668581
PWY.7242..D.fructuronate.degradation,NEC_status,Control,-1.19846156994576,0.700095458881762,1825,1390,0.0899044660891757,0.230891918668581
PWY.5181..toluene.degradation.III..aerobic...via.p.cresol.,NEC_status,Control,-0.83469456042334,0.489755335181762,1825,600,0.0908807414243436,0.232562482190423
ARO.PWY..chorismate.biosynthesis.I,NEC_status,Control,0.0921395661223288,0.0543039672972552,1825,1824,0.0924076646634588,0.235065390919746
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis,NEC_status,Control,-0.899766414766346,0.530414720870033,1825,1272,0.0928305793583296,0.235769479457876
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I,NEC_status,Control,-0.852218733649804,0.505154176244862,1825,1272,0.0946199393484594,0.238878333365072
PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants.,NEC_status,Control,-0.9187173471964,0.545285508326606,1825,1251,0.0948406178471114,0.239310543656879
PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway.,NEC_status,Control,-0.62868229007196,0.374659058667565,1825,340,0.0958588624563518,0.240915035294724
PANTO.PWY..phosphopantothenate.biosynthesis.I,NEC_status,Control,0.244484940947933,0.145722953256595,1825,1807,0.0960574500513707,0.24120368187772
P461.PWY..hexitol.fermentation.to.lactate..formate..ethanol.and.acetate,NEC_status,Control,-0.961908806110932,0.572547376350517,1825,1403,0.0961021886004827,0.241218547191778
PWY0.1319..CDP.diacylglycerol.biosynthesis.II,NEC_status,Control,-0.751855390636386,0.451031796247985,1825,1596,0.0984774568803864,0.245254331777583
NAGLIPASYN.PWY..lipid.IVA.biosynthesis,NEC_status,Control,-0.89252111649279,0.535888603276906,1825,1325,0.0986917716881014,0.24556029215202901
GLYOXYLATE.BYPASS..glyoxylate.cycle,NEC_status,Control,-1.05195872342738,0.635365983768652,1825,1313,0.100579346642392,0.249179492656355
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III,NEC_status,Control,0.242337818700984,0.146485032133775,1825,1806,0.100700163186761,0.249403641674383
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.,NEC_status,Control,-0.66390278262888,0.401453299441865,1825,1464,0.100995743382373,0.24985676798862
Olsenella,NEC_status,Control,-0.0101597412259168,0.00428450058198591,1727,4,0.0217585809851169,0.181915449796597
Serratia,NEC_status,Control,-0.110436072183358,0.0511923424283228,1727,104,0.0330053021495366,0.23992315793317
Peptoniphilus_grossensis,NEC_status,Control,-0.0287177035185357,0.0108130687179082,1727,9,0.00932522598463257,0.106748064286397
Serratia_nematodiphila,NEC_status,Control,-0.0587309227472038,0.0244392568179713,1727,37,0.017686132092318,0.169915400319899
Olsenella_uli,NEC_status,Control,-0.0101597412259168,0.00428450058198591,1727,4,0.0217585809851169,0.197474292765324
